,Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
3286,MAE,MAE 143A ,"Martinez, Sonia",SP09,54,28,82.1,100.0,5.29,3.32,2.73
3287,MAE,MAE 143A ,"Martinez, Sonia",WI08,240,145,57.9,50.4,6.08,3.18,2.94
3288,MAE,MAE 143A ,"Martinez, Sonia",WI09,170,84,55.7,65.8,5.6,3.3,2.75
3289,MAE,MAE 143A ,"Martinez, Sonia",WI10,146,89,92.1,86.4,5.8,3.52,2.81
3290,MAE,MAE 143A ,"de Callafon, Raymond A",WI18,275,116,44.9,44.9,6.6,2.85,3.35
3291,MAE,MAE 143A ,"de Oliveira, Mauricio",WI11,79,29,46.4,67.9,8.65,3.11,3.44
3292,MAE,MAE 143B ,"Bewley, Thomas R",S213,48,5,100.0,100.0,6.0,3.0,3.11
3293,MAE,MAE 143B ,"Bewley, Thomas R",S214,40,9,66.7,77.8,8.28,3.11,3.29
3294,MAE,MAE 143B ,"Bitmead, Robert R.",FA09,33,10,80.0,90.0,5.1,3.1,2.54
3295,MAE,MAE 143B ,"Bitmead, Robert R.",SP10,178,80,58.2,43.6,8.98,2.76,2.46
3296,MAE,MAE 143B ,"Chau, Pao C.",FA07,31,24,62.5,69.6,4.83,3.17,2.45
3297,MAE,MAE 143B ,"Chau, Pao C.",FA08,33,22,68.2,54.5,5.5,3.23,2.39
3298,MAE,MAE 143B ,"Krstic, Miroslav",SP08,221,135,80.3,90.6,6.06,3.43,2.56
3299,MAE,MAE 143B ,"Krstic, Miroslav",SP09,145,72,75.0,94.4,5.61,3.24,2.57
3300,MAE,MAE 143B ,"Krstic, Miroslav",SP11,191,94,89.4,97.8,6.72,3.52,2.63
3301,MAE,MAE 143B ,"Krstic, Miroslav",SP12,105,51,92.0,96.0,7.17,3.16,2.59
3302,MAE,MAE 143B ,"Krstic, Miroslav",SP13,131,39,89.7,97.4,6.07,3.2,2.61
3303,MAE,MAE 143B ,"de Callafon, Raymond A",S211,20,5,80.0,80.0,8.5,3.4,3.13
3304,MAE,MAE 143B ,"de Callafon, Raymond A",S212,63,5,100.0,100.0,8.1,3.2,3.27
3305,MAE,MAE 143B ,"de Oliveira, Mauricio",SP12,119,46,64.4,71.1,6.76,3.04,3.29
3306,MAE,MAE 143B ,"de Oliveira, Mauricio",SP14,127,43,76.2,88.1,6.91,3.4,3.17
3307,MAE,MAE 143B ,"de Oliveira, Mauricio",SP15,151,53,71.2,61.5,7.81,2.92,3.11
3308,MAE,MAE 143B ,"de Oliveira, Mauricio",SP16,176,47,77.8,77.8,8.23,3.18,3.12
3309,MAE,MAE 143B ,"de Oliveira, Mauricio",SP17,206,151,75.3,83.3,7.46,3.13,3.13
3310,MAE,MAE 143B ,"de Oliveira, Mauricio",SP18,253,201,57.5,61.5,7.09,3.18,3.14
3311,MAE,MAE 143B ,"de Oliveira, Mauricio",SP19,260,126,59.3,76.9,8.31,2.92,3.09
3312,MAE,MAE 143C ,"Bewley, Thomas R",FA12,40,14,100.0,92.3,10.81,3.77,3.57
3313,MAE,MAE 143C ,"Bewley, Thomas R",FA13,50,22,100.0,95.2,12.31,3.79,2.95
3314,MAE,MAE 143C ,"Bewley, Thomas R",FA15,76,23,90.0,75.0,9.4,3.35,3.32
3315,MAE,MAE 143C ,"Bewley, Thomas R",WI08,25,9,100.0,100.0,8.72,3.67,3.56
3316,MAE,MAE 143C ,"Bitmead, Robert R.",FA14,49,11,100.0,40.0,7.3,3.0,3.25
3317,MAE,MAE 144 ,"Bewley, Thomas R",FA16,73,27,73.1,57.7,8.88,3.13,3.34
3318,MAE,MAE 144 ,"Bewley, Thomas R",FA17,67,25,96.0,84.0,8.66,3.38,3.2
3319,MAE,MAE 144 ,"Bewley, Thomas R",FA18,69,26,64.0,44.0,10.5,2.78,3.43
3320,MAE,MAE 145 ,"Martinez, Sonia",WI18,49,20,94.4,94.4,6.5,3.25,3.31
3321,MAE,MAE 145 ,"Martinez, Sonia",WI19,38,8,75.0,87.5,7.75,3.5,3.44
3322,MAE,MAE 149 ,"Trivedi, Mohan M.",SP13,33,8,62.5,50.0,4.5,2.88,3.04
3323,MAE,MAE 150 ,"Friend, James Robert",FA15,125,44,83.3,90.5,8.26,3.24,2.74
3324,MAE,MAE 150 ,"Friend, James Robert",FA16,173,52,86.3,94.1,10.7,3.46,2.97
3325,MAE,MAE 150 ,"Friend, James Robert",FA17,183,53,87.5,95.8,7.64,3.23,3.02
3326,MAE,MAE 150 ,"Friend, James Robert",FA18,48,46,89.1,100.0,7.98,3.52,2.97
3327,MAE,MAE 150 ,"Gravish, Nicholas G",WI18,38,24,100.0,100.0,7.75,3.38,3.12
3328,MAE,MAE 150 ,"Gravish, Nicholas G",WI19,30,15,93.3,100.0,8.77,3.23,2.66
3329,MAE,MAE 150 ,"Jayson, Eric",FA08,130,89,95.5,100.0,8.48,3.66,2.78
3330,MAE,MAE 150 ,"Jayson, Eric",FA09,126,83,92.5,97.5,9.94,3.3,2.75
3331,MAE,MAE 150 ,"Jayson, Eric",FA10,134,66,84.6,90.8,9.69,3.33,2.87
3332,MAE,MAE 150 ,"Jayson, Eric",FA11,121,72,94.4,98.6,8.86,3.41,2.83
3333,MAE,MAE 150 ,"Jayson, Eric",FA12,132,55,94.4,90.7,10.24,3.38,2.83
3334,MAE,MAE 150 ,"Jayson, Eric",FA13,121,46,93.2,93.2,8.79,3.43,2.8
3335,MAE,MAE 150 ,"Jayson, Eric",FA14,123,29,89.3,92.9,9.54,3.44,2.9
3336,MAE,MAE 150 ,"Jayson, Eric",SP09,61,28,100.0,92.9,10.57,3.27,2.7
3337,MAE,MAE 150 ,"Jayson, Eric",SP11,82,40,97.5,89.7,11.9,3.48,2.77
3338,MAE,MAE 150 ,"Jayson, Eric",SP12,107,43,86.0,79.1,11.66,3.33,2.82
3339,MAE,MAE 150 ,"Jayson, Eric",SP13,71,20,90.0,85.0,11.45,3.26,2.85
3340,MAE,MAE 150 ,"Jayson, Eric",SP14,39,12,100.0,100.0,9.41,3.42,2.81
3341,MAE,MAE 150 ,"Jayson, Eric",SP15,60,7,100.0,100.0,10.5,3.29,2.86
3342,MAE,MAE 150 ,"Jayson, Eric",WI08,120,63,83.9,93.5,8.95,3.34,2.77
3343,MAE,MAE 150 ,"Kerckhoffs, Roy",SP08,69,33,84.4,84.4,8.26,3.17,2.84
3344,MAE,MAE 150 ,"Lubarda, Marko",S119,36,15,93.3,86.7,10.1,2.87,2.97
3345,MAE,MAE 150 ,"Talke, Frank E",FA07,120,75,90.4,80.6,11.03,3.28,2.61
3346,MAE,MAE 150 ,"Talke, Frank E",FA18,125,48,75.0,70.2,10.21,3.26,2.71
3347,MAE,MAE 150 ,"Talke, Frank E",SP16,28,12,90.9,90.9,11.05,2.89,2.68
3348,MAE,MAE 150 ,"Talke, Frank E",WI09,113,45,95.6,91.1,8.06,3.45,2.46
3349,MAE,MAE 150 ,"Talke, Frank E",WI10,114,39,74.4,28.2,11.58,3.13,2.27
3350,MAE,MAE 150 ,"Talke, Frank E",WI11,123,51,88.2,76.5,10.42,3.2,2.6
3351,MAE,MAE 150 ,"Talke, Frank E",WI12,114,43,97.7,95.3,12.21,3.26,2.79
3352,MAE,MAE 150 ,"Talke, Frank E",WI13,100,37,94.6,89.2,9.56,3.33,2.56
3353,MAE,MAE 150 ,"Talke, Frank E",WI14,52,24,91.3,91.3,11.72,3.14,2.57
3354,MAE,MAE 150 ,"Talke, Frank E",WI15,47,14,100.0,92.3,10.35,3.33,2.6
3355,MAE,MAE 150 ,"Talke, Frank E",WI17,48,28,89.3,89.3,9.81,3.3,2.68
3356,MAE,MAE 150 ,"Tolley, Michael Thomas",SP17,67,27,96.0,100.0,8.58,3.35,3.1
3357,MAE,MAE 150 ,"Tolley, Michael Thomas",SP18,47,25,100.0,100.0,8.68,3.65,3.05
3358,MAE,MAE 150 ,"Tolley, Michael Thomas",SP19,66,25,91.3,87.0,10.07,3.48,2.92
3359,MAE,MAE 150 ,"Tolley, Michael Thomas",WI16,63,29,89.3,92.9,10.57,3.48,2.96
3360,MAE,MAE 154 ,"Delson, Nathan Joseph",FA12,31,9,88.9,88.9,6.28,4.0,3.69
3361,MAE,MAE 154 ,"Delson, Nathan Joseph",FA13,33,14,100.0,100.0,5.42,3.86,3.75
3362,MAE,MAE 154 ,"Delson, Nathan Joseph",FA14,33,11,70.0,70.0,8.1,3.78,3.62
3363,MAE,MAE 154 ,"Delson, Nathan Joseph",FA15,38,31,100.0,96.8,7.6,3.76,3.56
3364,MAE,MAE 154 ,"Delson, Nathan Joseph",WI19,35,25,100.0,95.8,9.14,3.92,3.63
3365,MAE,MAE 155A ,"Anderson, Mark Ronald",WI10,71,23,91.3,95.7,5.89,3.73,3.23
3366,MAE,MAE 155A ,"Anderson, Mark Ronald",WI11,66,36,97.1,100.0,6.21,3.64,3.42
3367,MAE,MAE 155A ,"Anderson, Mark Ronald",WI12,46,18,100.0,100.0,6.28,3.72,3.3
3368,MAE,MAE 155A ,"Anderson, Mark Ronald",WI13,73,23,95.7,95.7,4.95,3.91,3.35
3369,MAE,MAE 155A ,"Anderson, Mark Ronald",WI14,67,26,100.0,100.0,6.5,3.67,3.67
3370,MAE,MAE 155A ,"Anderson, Mark Ronald",WI15,45,13,100.0,100.0,4.32,4.0,3.8
3371,MAE,MAE 155A ,"Anderson, Mark Ronald",WI16,45,12,100.0,100.0,5.5,3.83,3.73
3372,MAE,MAE 155A ,"Anderson, Mark Ronald",WI17,58,19,100.0,100.0,4.61,3.78,3.88
3373,MAE,MAE 155A ,"Anderson, Mark Ronald",WI18,74,16,93.8,100.0,4.5,3.88,3.79
3374,MAE,MAE 155A ,"Anderson, Mark Ronald",WI19,91,18,100.0,100.0,5.79,3.44,3.78
3375,MAE,MAE 155A ,"Bahadori, Mohammad Yousef",WI08,60,29,89.7,89.7,5.26,3.52,3.04
3376,MAE,MAE 155A ,"Harrington, Steven Merrill",WI08,60,29,89.7,89.7,5.26,3.52,3.04
3377,MAE,MAE 155A ,"Harrington, Steven Merrill",WI09,68,37,83.8,78.4,4.99,3.63,2.86
3378,MAE,MAE 155A ,"Harrington, Steven Merrill",WI10,71,23,91.3,78.3,5.54,3.73,3.23
3379,MAE,MAE 155B ,"Anderson, Mark Ronald",SP10,40,16,93.8,100.0,8.5,3.69,3.69
3380,MAE,MAE 155B ,"Anderson, Mark Ronald",SP11,48,24,100.0,100.0,10.59,3.75,3.48
3381,MAE,MAE 155B ,"Anderson, Mark Ronald",SP12,34,17,100.0,100.0,9.56,3.76,3.74
3382,MAE,MAE 155B ,"Anderson, Mark Ronald",SP13,60,21,95.2,95.2,11.36,3.86,3.62
3383,MAE,MAE 155B ,"Anderson, Mark Ronald",SP14,60,21,100.0,100.0,7.13,3.65,3.59
3384,MAE,MAE 155B ,"Anderson, Mark Ronald",SP15,44,12,91.7,91.7,6.5,3.83,3.69
3385,MAE,MAE 155B ,"Anderson, Mark Ronald",SP16,39,9,100.0,100.0,6.0,3.38,3.64
3386,MAE,MAE 155B ,"Anderson, Mark Ronald",SP17,47,9,100.0,100.0,8.5,3.63,3.57
3387,MAE,MAE 155B ,"Anderson, Mark Ronald",SP18,59,18,100.0,100.0,7.13,3.63,3.66
3388,MAE,MAE 155B ,"Anderson, Mark Ronald",SP19,64,19,94.4,100.0,7.03,3.58,3.74
3389,MAE,MAE 155B ,"Drake, Aaron Geoffrey",SP09,25,20,95.0,100.0,12.6,3.74,3.68
3390,MAE,MAE 155B ,"Harrington, Steven Merrill",SP08,42,33,100.0,100.0,8.26,3.84,3.48
3391,MAE,MAE 155B ,"Harrington, Steven Merrill",SP09,27,17,100.0,82.4,10.85,3.71,4.0
3392,MAE,MAE 155B ,"Harrington, Steven Merrill",SP10,30,13,92.3,92.3,12.35,4.0,3.67
3393,MAE,MAE 155B ,"Hwang, John T",SP19,29,28,100.0,100.0,11.07,3.71,3.75
3394,MAE,MAE 156A ,"Anderson, Mark Ronald",FA10,35,13,69.2,100.0,18.96,3.46,3.22
3395,MAE,MAE 156A ,"Anderson, Mark Ronald",FA11,81,38,100.0,100.0,12.53,3.49,3.32
3396,MAE,MAE 156A ,"Anderson, Mark Ronald",FA12,78,35,97.1,100.0,12.62,3.55,3.63
3397,MAE,MAE 156A ,"Anderson, Mark Ronald",FA13,33,15,100.0,100.0,10.21,3.92,3.45
3398,MAE,MAE 156A ,"Delson, Nathan Joseph",FA07,39,47,93.0,95.3,16.14,3.74,3.43
3399,MAE,MAE 156A ,"Delson, Nathan Joseph",FA08,41,22,77.3,90.9,17.41,3.59,3.38
3400,MAE,MAE 156A ,"Delson, Nathan Joseph",FA09,41,27,96.3,92.3,18.2,3.48,3.47
3401,MAE,MAE 156A ,"Delson, Nathan Joseph",FA10,38,23,78.3,73.9,20.33,3.5,3.63
3402,MAE,MAE 156A ,"Delson, Nathan Joseph",FA18,39,23,91.3,82.6,11.28,3.57,3.48
3403,MAE,MAE 156A ,"Delson, Nathan Joseph",WI08,39,33,87.1,96.9,19.19,3.77,3.52
3404,MAE,MAE 156A ,"Delson, Nathan Joseph",WI09,51,58,78.2,71.9,17.83,3.73,3.15
3405,MAE,MAE 156A ,"Delson, Nathan Joseph",WI10,44,16,87.5,93.8,19.13,3.86,3.56
3406,MAE,MAE 156A ,"Delson, Nathan Joseph",WI11,43,17,94.1,76.5,19.25,3.75,3.37
3407,MAE,MAE 156A ,"Delson, Nathan Joseph",WI12,48,14,100.0,92.9,17.21,3.64,3.35
3408,MAE,MAE 156A ,"Delson, Nathan Joseph",WI13,43,14,92.9,85.7,15.36,3.86,3.15
3409,MAE,MAE 156A ,"Delson, Nathan Joseph",WI14,37,10,100.0,100.0,14.5,3.56,3.26
3410,MAE,MAE 156A ,"Delson, Nathan Joseph",WI15,40,14,75.0,91.7,12.67,3.33,3.36
3411,MAE,MAE 156A ,"Delson, Nathan Joseph",WI18,62,27,38.5,40.0,13.12,3.23,3.27
3412,MAE,MAE 156A ,"Gravish, Nicholas G",FA17,27,9,77.8,100.0,7.75,3.38,3.05
3413,MAE,MAE 156A ,"Gravish, Nicholas G",WI17,48,19,84.2,94.7,13.83,3.5,2.88
3414,MAE,MAE 156A ,"Gravish, Nicholas G",WI19,55,18,87.5,100.0,9.38,3.13,3.14
3415,MAE,MAE 156A ,"Hedayatnia, Mostafa",FA08,43,34,76.5,91.2,17.74,3.53,3.58
3416,MAE,MAE 156A ,"Hedayatnia, Mostafa",FA09,39,26,88.0,76.9,17.96,3.46,3.39
3417,MAE,MAE 156A ,"Hedayatnia, Mostafa",WI08,37,32,96.9,71.9,19.5,3.45,3.5
3418,MAE,MAE 156A ,"Hedayatnia, Mostafa",WI09,48,25,84.0,96.0,19.58,3.46,3.45
3419,MAE,MAE 156A ,"Hedayatnia, Mostafa",WI10,33,8,87.5,87.5,18.75,3.75,3.71
3420,MAE,MAE 156A ,"Hoople, Gordon",WI16,34,14,92.9,92.9,12.36,3.43,3.24
3421,MAE,MAE 156A ,"Jayson, Eric",FA15,25,6,100.0,100.0,8.5,3.67,3.51
3422,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI11,36,10,90.0,100.0,19.83,3.8,3.47
3423,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI12,46,19,89.5,73.7,15.61,3.56,3.48
3424,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI13,43,17,94.1,76.5,15.88,3.88,3.14
3425,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI14,29,9,77.8,77.8,15.17,3.67,3.27
3426,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI15,35,9,100.0,100.0,10.28,3.22,3.17
3427,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI16,33,8,75.0,62.5,14.25,3.38,3.21
3428,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI17,46,27,84.0,64.0,13.33,3.4,2.98
3429,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI18,36,14,46.2,23.1,11.58,3.15,3.34
3430,MAE,MAE 156A ,"Tustaniwskyj, Jerry I",WI19,45,8,50.0,28.6,10.75,3.25,3.27
3431,MAE,MAE 156B ,"Delson, Nathan Joseph",SP08,41,24,95.7,91.3,17.0,3.9,3.67
3432,MAE,MAE 156B ,"Delson, Nathan Joseph",SP09,30,25,100.0,95.5,16.5,3.96,3.65
3433,MAE,MAE 156B ,"Delson, Nathan Joseph",SP10,39,9,100.0,88.9,18.72,3.88,3.71
3434,MAE,MAE 156B ,"Delson, Nathan Joseph",SP11,38,10,100.0,100.0,15.9,3.9,3.59
3435,MAE,MAE 156B ,"Delson, Nathan Joseph",SP12,45,15,100.0,73.3,13.17,3.87,3.85
3436,MAE,MAE 156B ,"Delson, Nathan Joseph",SP13,44,10,100.0,100.0,16.3,3.9,3.72
3437,MAE,MAE 156B ,"Delson, Nathan Joseph",SP14,32,10,100.0,88.9,15.39,3.67,3.82
3438,MAE,MAE 156B ,"Delson, Nathan Joseph",SP15,38,33,96.9,100.0,15.38,3.81,3.78
3439,MAE,MAE 156B ,"Delson, Nathan Joseph",SP18,32,15,100.0,92.3,14.64,3.5,3.74
3440,MAE,MAE 156B ,"Delson, Nathan Joseph",SP19,28,11,100.0,100.0,15.5,3.78,3.81
3441,MAE,MAE 156B ,"Delson, Nathan Joseph",WI08,36,27,92.6,92.6,17.09,3.92,3.64
3442,MAE,MAE 156B ,"Delson, Nathan Joseph",WI09,37,31,100.0,100.0,13.02,3.77,3.77
3443,MAE,MAE 156B ,"Delson, Nathan Joseph",WI10,44,11,90.9,90.9,17.05,3.91,3.83
3444,MAE,MAE 156B ,"Delson, Nathan Joseph",WI11,39,18,88.9,66.7,13.5,3.83,3.85
3445,MAE,MAE 156B ,"Delson, Nathan Joseph",WI12,38,14,100.0,78.6,15.5,3.71,3.78
3446,MAE,MAE 156B ,"Delson, Nathan Joseph",WI13,36,9,100.0,87.5,13.0,3.75,3.75
3447,MAE,MAE 156B ,"Ghazinejad, Maziar",SP19,20,16,93.8,86.7,12.38,3.27,3.71
3448,MAE,MAE 156B ,"Gillett, David S",SP16,33,24,100.0,100.0,14.08,3.54,3.48
3449,MAE,MAE 156B ,"Gillett, David S",SP17,29,14,85.7,92.9,15.79,3.71,3.43
3450,MAE,MAE 156B ,"Gillett, David S",SP18,30,19,89.5,100.0,15.34,3.58,3.51
3451,MAE,MAE 156B ,"Gillett, David S",SP19,33,21,95.2,100.0,14.12,3.57,3.6
3452,MAE,MAE 156B ,"Hedayatnia, Mostafa",SP09,29,19,100.0,100.0,17.24,3.65,3.58
3453,MAE,MAE 156B ,"Hoople, Gordon",SP16,33,24,100.0,100.0,14.08,3.54,3.48
3454,MAE,MAE 156B ,"Silberman, Jack",SP17,29,22,95.5,100.0,18.4,3.38,3.71
3455,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP08,36,24,100.0,100.0,14.17,3.7,3.66
3456,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP09,38,17,93.8,93.3,13.75,3.94,3.54
3457,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP10,37,18,100.0,100.0,14.39,3.89,3.57
3458,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP11,39,10,100.0,90.0,14.9,3.7,3.62
3459,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP12,47,16,87.5,87.5,15.5,3.75,3.65
3460,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP13,41,9,87.5,87.5,13.25,3.88,3.79
3461,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP14,35,6,100.0,100.0,14.5,3.33,3.68
3462,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP15,37,30,93.3,93.3,17.05,3.6,3.86
3463,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP16,30,24,91.7,79.2,13.67,3.61,3.56
3464,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP17,64,31,83.45,83.45,17.45,3.545,3.71
3465,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",SP18,34,19,78.9,89.5,16.39,3.67,3.6
3466,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI08,36,25,96.0,100.0,11.62,3.83,3.66
3467,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI09,40,29,92.9,100.0,16.84,3.79,3.71
3468,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI10,38,10,90.0,100.0,17.5,3.88,3.48
3469,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI11,35,8,100.0,100.0,16.5,3.75,3.73
3470,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI12,44,23,100.0,90.9,16.15,3.73,3.79
3471,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI13,39,16,93.8,93.8,13.63,3.69,3.73
3472,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI14,38,6,100.0,100.0,15.83,3.6,3.68
3473,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI16,24,13,92.3,92.3,13.58,3.46,3.7
3474,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI18,27,5,100.0,100.0,16.0,3.5,3.66
3475,MAE,MAE 156B ,"Tustaniwskyj, Jerry I",WI19,36,12,81.8,72.7,17.77,3.64,3.68
3476,MAE,MAE 160 ,"Bahadori, Mohammad Yousef",SP09,40,20,61.1,88.9,6.61,3.06,2.84
3477,MAE,MAE 160 ,"Bahadori, Mohammad Yousef",WI13,85,39,58.3,69.4,5.33,3.28,2.83
3478,MAE,MAE 160 ,"Evdokimenko, Ekaterina",SP19,41,26,92.0,100.0,5.94,3.64,3.6
3479,MAE,MAE 160 ,"Evdokimenko, Ekaterina",WI19,116,53,98.1,96.2,5.04,3.57,3.63
3480,MAE,MAE 160 ,"Graeve, Olivia A",SP13,22,13,84.6,100.0,4.81,3.69,2.86
3481,MAE,MAE 160 ,"Graeve, Olivia A",WI14,82,41,72.5,57.5,5.5,3.45,2.65
3482,MAE,MAE 160 ,"Graeve, Olivia A",WI15,75,32,83.9,67.7,6.43,3.65,3.11
3483,MAE,MAE 160 ,"Graeve, Olivia A",WI17,89,40,75.7,64.9,5.28,3.4,3.03
3484,MAE,MAE 160 ,"Graeve, Olivia A",WI18,93,31,71.4,64.3,4.78,3.64,3.17
3485,MAE,MAE 160 ,"McKittrick, Joanna M",SP10,81,34,79.4,51.5,5.21,3.41,3.24
3486,MAE,MAE 160 ,"McKittrick, Joanna M",SP11,99,54,83.0,77.4,6.87,3.38,2.99
3487,MAE,MAE 160 ,"McKittrick, Joanna M",WI12,109,49,41.7,29.2,5.61,3.43,3.19
3488,MAE,MAE 160 ,"Meyers, Marc",SP08,68,28,92.9,89.3,6.57,3.52,3.27
3489,MAE,MAE 160 ,"Meyers, Marc",WI09,111,76,71.6,73.0,4.91,3.44,3.07
3490,MAE,MAE 160 ,"Meyers, Marc",WI16,98,32,76.7,70.0,5.21,3.62,3.39
3491,MAE,MAE 160 ,"Nagy, Geza",WI08,92,36,76.5,51.4,5.13,3.39,3.02
3492,MAE,MAE 160 ,"Olevsky, Eugene",S212,27,3,66.7,100.0,3.17,3.67,3.6
3493,MAE,MAE 165 ,"Olevsky, Eugene",S212,20,3,100.0,100.0,5.83,4.0,3.84
3494,MAE,MAE 166 ,"Jin, Sungho",FA13,35,15,78.6,71.4,4.96,3.62,3.19
3495,MAE,MAE 166 ,"Jin, Sungho",FA14,23,9,75.0,87.5,6.0,3.63,3.53
3496,MAE,MAE 166 ,"Jin, Sungho",WI10,36,11,100.0,81.8,2.68,3.64,3.82
3497,MAE,MAE 166 ,"Jin, Sungho",WI11,51,26,88.0,92.0,4.42,3.75,3.85
3498,MAE,MAE 166 ,"Jin, Sungho",WI12,82,37,97.3,97.3,3.0,3.77,3.42
3499,MAE,MAE 166 ,"Jin, Sungho",WI13,78,21,90.5,95.2,3.61,3.85,3.65
3500,MAE,MAE 166 ,"Xu, Sheng",FA17,27,22,90.9,95.5,4.02,3.5,3.52
3501,MAE,MAE 166 ,"Xu, Sheng",FA18,33,26,84.0,84.0,3.96,3.27,3.65
3502,MAE,MAE 170 ,"Bandaru, Prabhakar",FA09,262,106,58.6,52.0,9.06,3.49,2.97
3503,MAE,MAE 170 ,"Bandaru, Prabhakar",FA11,188,73,60.3,68.1,10.03,3.32,2.82
3504,MAE,MAE 170 ,"Bandaru, Prabhakar",FA14,146,62,77.2,73.7,10.19,3.64,2.9
3505,MAE,MAE 170 ,"Bandaru, Prabhakar",FA15,207,72,67.6,57.4,8.98,3.16,3.13
3506,MAE,MAE 170 ,"Bandaru, Prabhakar",SP08,324,206,70.4,76.0,7.41,3.51,2.85
3507,MAE,MAE 170 ,"Bandaru, Prabhakar",SP09,341,190,73.5,68.1,7.67,3.56,3.1
3508,MAE,MAE 170 ,"Beg, Farhat N.",FA07,274,114,69.4,72.5,8.16,3.48,3.0
3509,MAE,MAE 170 ,"Beg, Farhat N.",FA08,269,162,57.4,56.8,9.38,3.5,2.97
3510,MAE,MAE 170 ,"Beg, Farhat N.",FA10,314,101,74.7,73.45,9.79,3.575,3.04
3511,MAE,MAE 170 ,"Beg, Farhat N.",FA13,130,47,68.9,62.2,10.55,3.47,2.88
3512,MAE,MAE 170 ,"Beg, Farhat N.",SP12,307,68,80.44999999999997,69.25,10.015,3.525,2.98
3513,MAE,MAE 170 ,"Beg, Farhat N.",SP13,181,56,80.0,74.5,9.35,3.47,2.99
3514,MAE,MAE 170 ,"Beg, Farhat N.",SP15,190,84,61.0,81.8,10.18,3.45,2.94
3515,MAE,MAE 170 ,"Beg, Farhat N.",SP16,192,57,63.6,69.1,9.58,3.43,2.8
3516,MAE,MAE 170 ,"Beg, Farhat N.",SP17,187,40,72.5,77.5,10.29,3.45,2.96
3517,MAE,MAE 170 ,"Beg, Farhat N.",SP18,161,124,59.8,79.2,10.52,3.24,3.23
3518,MAE,MAE 170 ,"Boechler,nicholas Sebastia",SP18,133,108,70.1,95.2,9.98,3.34,3.21
3519,MAE,MAE 170 ,"Boechler,nicholas Sebastia",SP19,138,98,54.6,87.6,9.36,3.07,3.37
3520,MAE,MAE 170 ,"Cattolica, Robert J",FA11,348,139,65.4,50.9,10.42,3.23,2.97
3521,MAE,MAE 170 ,"Cattolica, Robert J",FA12,85,27,54.2,50.0,8.76,3.25,2.85
3522,MAE,MAE 170 ,"Cattolica, Robert J",SP10,311,128,64.8,56.2,9.5,3.45,3.1
3523,MAE,MAE 170 ,"Cattolica, Robert J",SP11,177,78,62.2,64.9,8.88,3.29,2.6
3524,MAE,MAE 170 ,"Cattolica, Robert J",SP14,174,50,68.1,63.8,10.14,3.48,2.97
3525,MAE,MAE 170 ,"Cattolica, Robert J",SP15,216,97,65.2,65.2,9.59,3.27,2.98
3526,MAE,MAE 170 ,"Cattolica, Robert J",SP16,96,34,81.3,62.5,8.56,3.31,2.72
3527,MAE,MAE 170 ,"Cattolica, Robert J",SP17,65,13,76.9,76.9,8.96,3.55,2.92
3528,MAE,MAE 170 ,"Chen, Renkun",FA10,314,101,74.7,73.45,9.79,3.575,3.04
3529,MAE,MAE 170 ,"Coimbra, Carlos F.",SP13,161,50,72.0,68.0,9.1,3.42,2.92
3530,MAE,MAE 170 ,"Coimbra, Carlos F.",SP14,174,71,66.2,66.2,9.35,3.29,2.97
3531,MAE,MAE 170 ,"Garay, Javier",FA16,146,73,76.6,70.3,9.52,3.43,3.07
3532,MAE,MAE 170 ,"Garay, Javier",FA17,159,58,62.5,81.8,9.13,3.27,3.04
3533,MAE,MAE 170 ,"Garay, Javier",SP19,135,103,50.0,75.2,11.19,3.06,3.37
