Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
MAE,MAE 110A ,"Nomura, Keiko K.",FA14,121,56,88.9,75.9,8.05,3.25,3.02
MAE,MAE 110A ,"Nomura, Keiko K.",FA17,145,40,89.2,89.2,9.69,3.25,3.03
MAE,MAE 110A ,"Nomura, Keiko K.",S111,65,34,97.1,94.1,10.15,3.15,2.49
MAE,MAE 110A ,"Nomura, Keiko K.",WI10,111,47,89.1,97.9,9.18,3.26,2.45
MAE,MAE 110A ,"Nomura, Keiko K.",WI16,141,70,95.6,95.6,8.62,3.27,3.09
MAE,MAE 110A ,"Nomura, Keiko K.",WI17,160,70,92.6,86.8,9.53,3.2,2.82
MAE,MAE 110A ,"Rangamani, Padmini",FA15,139,115,90.4,86.1,8.17,3.26,2.78
MAE,MAE 110A ,"Rangamani, Padmini",FA16,135,112,90.2,90.2,8.52,3.06,2.64
MAE,MAE 110A ,"Rangamani, Padmini",WI15,104,91,90.1,80.2,7.71,2.81,2.23
MAE,MAE 110B ,"Bahadori, Mohammad Yousef",S211,22,11,63.6,90.9,8.14,3.18,3.12
MAE,MAE 110B ,"Bahadori, Mohammad Yousef",SP16,30,14,61.5,92.3,7.33,3.15,2.66
MAE,MAE 113 ,"Bahadori, Mohammad Yousef",WI09,92,39,100.0,97.4,5.68,3.53,2.65
MAE,MAE 113 ,"Bahadori, Mohammad Yousef",WI14,69,32,96.8,83.9,6.44,3.27,2.8
MAE,MAE 113 ,"Bar-Yoseph, Pinhas",WI08,61,46,82.2,23.9,5.89,3.22,2.89
MAE,MAE 113 ,"Lasheras, Juan C.",WI11,51,36,100.0,100.0,7.93,3.28,2.92
MAE,MAE 113 ,"Lasheras, Juan C.",WI12,75,23,100.0,100.0,7.63,3.43,2.9
MAE,MAE 113 ,"Lasheras, Juan C.",WI15,69,22,90.9,100.0,7.05,3.5,3.07
MAE,MAE 113 ,"Sanchez, Antonio Luis",WI13,80,29,93.1,79.3,6.91,3.28,3.04
MAE,MAE 113 ,"Sanchez, Antonio Luis",WI17,77,24,91.3,82.6,7.72,3.27,3.3
MAE,MAE 113 ,"Sanchez, Antonio Luis",WI18,90,31,96.6,89.3,8.57,3.34,3.06
MAE,MAE 113 ,"Sanchez, Antonio Luis",WI19,101,14,78.6,64.3,8.5,3.15,2.97
MAE,MAE 113 ,"Seshadri, Kalyanasundaram",S111,18,9,100.0,77.8,8.06,3.13,2.77
MAE,MAE 113 ,"Seshadri, Kalyanasundaram",S212,27,3,66.7,66.7,12.5,2.33,3.11
MAE,MAE 113 ,"Seshadri, Kalyanasundaram",WI16,70,27,65.4,57.7,6.02,3.08,2.97
MAE,MAE 113 ,"Williams, Forman A.",WI10,75,25,72.0,44.0,6.34,3.44,2.89
MAE,MAE 118 ,"Bahadori, Mohammad Yousef",FA07,85,40,97.4,92.3,3.5,3.62,2.98
MAE,MAE 118 ,"Bahadori, Mohammad Yousef",FA08,130,108,88.3,85.4,3.82,3.53,2.78
MAE,MAE 118 ,"Krasheninnikov, Sergei",FA10,82,37,83.8,81.1,3.96,3.71,2.92
MAE,MAE 118 ,"Krasheninnikov, Sergei",FA11,111,40,90.0,60.0,4.3,3.36,3.12
MAE,MAE 118 ,"Krasheninnikov, Sergei",FA12,123,46,85.7,78.6,3.5,3.63,3.3
MAE,MAE 118 ,"Krasheninnikov, Sergei",FA13,91,36,64.7,73.5,3.95,3.52,3.35
MAE,MAE 118 ,"Krasheninnikov, Sergei",FA14,135,46,76.7,79.1,3.8,3.68,3.34
MAE,MAE 118 ,"Krasheninnikov, Sergei",WI16,138,57,74.5,67.3,3.27,3.57,3.29
MAE,MAE 118 ,"Krasheninnikov, Sergei",WI17,139,55,84.3,84.3,3.15,3.7,3.32
MAE,MAE 118 ,"Krasheninnikov, Sergei",WI18,87,29,67.9,53.6,3.57,3.12,2.74
MAE,MAE 118 ,"Krasheninnikov, Sergei",WI19,71,22,81.0,76.2,4.31,3.48,2.73
MAE,MAE 118 ,"Tynan, George Robert",FA09,123,86,83.7,84.9,4.59,3.38,3.2
MAE,MAE 118A ,"Bahadori, Mohammad Yousef",FA07,85,40,97.4,92.3,3.5,3.62,2.98
MAE,MAE 118A ,"Bahadori, Mohammad Yousef",FA08,130,108,88.3,85.4,3.82,3.53,2.78
MAE,MAE 118A ,"Krasheninnikov, Sergei",FA10,82,37,83.8,81.1,3.96,3.71,2.92
MAE,MAE 118A ,"Tynan, George Robert",FA09,123,86,83.7,84.9,4.59,3.38,3.2
MAE,MAE 118B ,"Chen, Renkun",WI10,67,25,96.0,76.0,6.67,3.32,3.12
MAE,MAE 118B ,"Chen, Renkun",WI11,90,51,88.2,84.0,5.34,3.46,3.18
MAE,MAE 118B ,"Tynan, George Robert",WI08,43,31,93.3,93.3,3.1,3.59,2.57
MAE,MAE 118B ,"Tynan, George Robert",WI09,47,28,85.7,92.9,4.0,3.54,2.69
MAE,MAE 118C ,"Krasheninnikov, Sergei",SP10,52,17,47.1,58.8,7.68,3.07,2.56
MAE,MAE 118C ,"Tynan, George Robert",SP08,29,10,80.0,100.0,5.1,3.22,2.66
MAE,MAE 118C ,"Tynan, George Robert",SP09,47,33,84.8,100.0,5.05,3.19,2.92
MAE,MAE 119 ,"Chen, Renkun",WI10,67,25,96.0,76.0,6.67,3.32,3.12
MAE,MAE 119 ,"Chen, Renkun",WI11,90,51,88.2,84.0,5.34,3.46,3.18
MAE,MAE 119 ,"Chen, Renkun",WI12,102,57,89.3,83.6,5.24,3.33,3.31
MAE,MAE 119 ,"Chen, Renkun",WI14,136,45,73.7,68.4,5.39,3.46,3.45
MAE,MAE 119 ,"Chen, Renkun",WI16,140,57,76.4,65.5,4.09,3.57,3.35
MAE,MAE 119 ,"Coimbra, Carlos F.",SP19,49,39,97.4,94.7,6.24,3.36,3.33
MAE,MAE 119 ,"Tynan, George Robert",WI08,43,31,93.3,93.3,3.1,3.59,2.57
MAE,MAE 119 ,"Tynan, George Robert",WI09,47,28,85.7,92.9,4.0,3.54,2.69
MAE,MAE 119 ,"Tynan, George Robert",WI13,133,69,75.8,75.8,4.53,3.09,2.61
MAE,MAE 119 ,"Tynan, George Robert",WI15,85,31,89.3,96.4,5.93,3.12,3.03
MAE,MAE 119 ,"Tynan, George Robert",WI17,105,31,75.9,75.9,5.04,3.08,3.15
MAE,MAE 119 ,"Tynan, George Robert",WI18,112,51,86.0,82.0,5.46,3.29,3.22
MAE,MAE 120 ,"Arefiev, Alexey",SP18,55,53,77.4,90.6,5.33,3.16,3.11
MAE,MAE 120 ,"Arefiev, Alexey",SP19,37,35,91.4,97.1,5.87,3.12,3.32
MAE,MAE 120 ,"Bahadori, Mohammad Yousef",S111,22,7,100.0,100.0,6.79,4.0,2.97
MAE,MAE 120 ,"Bahadori, Mohammad Yousef",SP15,110,46,88.4,93.0,5.74,3.4,2.77
MAE,MAE 120 ,"Holland, Christopher",SP17,89,23,77.3,86.4,6.98,3.35,3.07
MAE,MAE 120 ,"Krasheninnikov, Sergei",SP10,52,17,47.1,58.8,7.68,3.07,2.56
MAE,MAE 120 ,"Llewellyn Smith, Stefan G.",SP16,63,19,89.5,84.2,6.15,3.28,2.76
MAE,MAE 120 ,"Tynan, George Robert",SP08,29,10,80.0,100.0,5.1,3.22,2.66
MAE,MAE 120 ,"Tynan, George Robert",SP09,47,33,84.8,100.0,5.05,3.19,2.92
MAE,MAE 120 ,"Tynan, George Robert",SP11,20,8,75.0,100.0,6.25,3.63,3.3
MAE,MAE 120 ,"Tynan, George Robert",SP12,55,16,62.5,87.5,6.0,3.13,2.81
MAE,MAE 120 ,"Tynan, George Robert",SP14,49,12,81.8,100.0,5.23,2.73,2.87
MAE,MAE 122 ,"Kleissl, Jan",FA07,23,18,83.3,94.4,4.94,3.29,2.96
MAE,MAE 122 ,"Kleissl, Jan",FA08,21,18,83.3,83.3,5.39,3.53,2.93
MAE,MAE 122 ,"Kleissl, Jan",FA09,43,36,86.1,94.4,8.28,3.25,3.25
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA12,49,20,75.0,55.0,7.72,2.95,2.84
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA13,88,39,86.5,86.5,6.93,3.17,2.95
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA14,62,27,83.3,83.3,7.89,3.0,2.89
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA15,83,33,74.2,64.5,8.69,2.83,2.99
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA16,103,43,76.2,76.2,7.7,3.2,3.09
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA17,61,22,95.5,86.4,7.23,2.77,2.84
MAE,MAE 122 ,"Pawlak, Geno Ronald",FA18,68,25,64.0,72.0,8.83,3.26,3.02
MAE,MAE 122 ,"Sarkar, Sutanu",FA10,54,27,96.3,96.3,6.57,3.37,3.14
MAE,MAE 122 ,"Sarkar, Sutanu",FA11,55,25,88.0,96.0,6.83,3.24,2.91
MAE,MAE 123 ,"Kleissl, Jan",WI17,69,22,100.0,100.0,4.9,3.42,3.39
MAE,MAE 123 ,"Kleissl, Jan",WI18,49,14,100.0,100.0,5.73,3.15,3.16
MAE,MAE 123 ,"Kleissl, Jan",WI19,65,22,90.0,100.0,6.12,3.38,3.25
MAE,MAE 123 ,"Tartakovsky, Daniel",WI12,29,19,78.9,100.0,5.13,3.32,3.62
MAE,MAE 123 ,"Tartakovsky, Daniel",WI13,43,24,95.7,100.0,4.24,3.65,3.55
MAE,MAE 123 ,"Tartakovsky, Daniel",WI14,85,30,89.7,82.8,4.93,3.39,3.66
MAE,MAE 123 ,"Tartakovsky, Daniel",WI15,62,21,95.2,95.2,3.6,3.14,3.25
MAE,MAE 123 ,"Tartakovsky, Daniel",WI16,46,16,100.0,100.0,4.23,3.14,3.65
MAE,MAE 124 ,"Bahadori, Mohammad Yousef",SP13,140,42,70.7,46.3,3.6,3.49,3.07
MAE,MAE 124 ,"Gille, Sarah T",SP08,70,46,76.7,81.4,3.17,3.16,2.94
MAE,MAE 124 ,"Gille, Sarah T",SP09,116,58,90.7,87.3,4.21,3.44,3.21
MAE,MAE 124 ,"Gille, Sarah T",SP10,206,95,86.2,72.8,4.54,3.39,3.19
MAE,MAE 124 ,"Gille, Sarah T",SP11,186,125,89.4,88.6,5.02,3.35,3.03
MAE,MAE 124 ,"Taylor, Stephen V.",SP08,104,31,96.8,90.3,4.05,3.52,2.96
MAE,MAE 124 ,"Teranes, Jane",SP14,97,28,81.5,88.9,3.83,3.56,3.27
MAE,MAE 124 ,"Teranes, Jane",SP15,123,42,100.0,97.5,5.1,3.63,3.3
MAE,MAE 124 ,"Teranes, Jane",SP16,168,54,90.2,100.0,5.5,3.5,3.08
MAE,MAE 124 ,"Teranes, Jane",SP17,107,38,89.2,91.9,5.11,3.42,3.06
MAE,MAE 124 ,"Teranes, Jane",SP18,81,28,100.0,100.0,4.19,3.35,3.25
MAE,MAE 124 ,"Teranes, Jane",SP19,48,23,100.0,100.0,3.9,3.57,3.35
MAE,MAE 124 ,"Werner, Bradley T.",SP12,208,101,88.30000000000001,84.05,5.405,3.825,3.73
MAE,MAE 125 ,"Kleissl, Jan",WI19,37,14,85.7,100.0,5.88,3.31,3.68
MAE,MAE 125A ,"Kleissl, Jan",FA07,23,18,83.3,94.4,4.94,3.29,2.96
MAE,MAE 125A ,"Kleissl, Jan",FA08,21,18,83.3,83.3,5.39,3.53,2.93
MAE,MAE 125A ,"Kleissl, Jan",FA09,43,36,86.1,94.4,8.28,3.25,3.25
MAE,MAE 125A ,"Sarkar, Sutanu",FA10,54,27,96.3,96.3,6.57,3.37,3.14
MAE,MAE 125A ,"Sarkar, Sutanu",FA11,55,25,88.0,96.0,6.83,3.24,2.91
MAE,MAE 125B ,"Tartakovsky, Daniel",WI12,29,19,78.9,100.0,5.13,3.32,3.62
MAE,MAE 126A ,"Kleissl, Jan",WI12,28,19,94.4,100.0,7.72,3.42,3.18
MAE,MAE 126A ,"Kleissl, Jan",WI13,32,15,100.0,100.0,7.83,3.4,3.41
MAE,MAE 126A ,"Kleissl, Jan",WI14,73,28,92.3,96.2,7.19,3.31,3.53
MAE,MAE 126A ,"Kleissl, Jan",WI15,37,10,100.0,100.0,6.7,3.4,3.46
MAE,MAE 126A ,"Kleissl, Jan",WI16,54,17,88.2,100.0,5.09,3.53,3.42
MAE,MAE 126A ,"Kleissl, Jan",WI17,69,19,100.0,100.0,5.13,3.94,3.57
MAE,MAE 126A ,"Kleissl, Jan",WI18,48,11,100.0,100.0,5.41,3.36,3.3
MAE,MAE 126A ,"Kleissl, Jan",WI19,52,15,100.0,100.0,8.93,3.71,3.47
MAE,MAE 126B ,"Kleissl, Jan",SP12,26,13,100.0,100.0,8.5,3.75,3.82
MAE,MAE 126B ,"Kleissl, Jan",SP13,34,15,86.7,100.0,9.83,3.6,3.64
MAE,MAE 126B ,"Kleissl, Jan",SP14,73,19,100.0,100.0,8.72,3.72,3.58
MAE,MAE 126B ,"Kleissl, Jan",SP15,37,7,83.3,100.0,8.17,3.67,3.78
MAE,MAE 126B ,"Kleissl, Jan",SP16,54,10,77.8,88.9,4.5,3.78,3.57
MAE,MAE 126B ,"Kleissl, Jan",SP17,68,19,100.0,100.0,7.06,3.83,3.72
MAE,MAE 126B ,"Pawlak, Geno Ronald",SP15,37,6,83.3,100.0,8.17,3.67,3.78
MAE,MAE 126B ,"Pawlak, Geno Ronald",SP18,46,7,83.3,83.3,8.21,3.57,3.7
MAE,MAE 126B ,"Pawlak, Geno Ronald",SP19,41,13,84.6,84.6,9.83,3.75,3.57
MAE,MAE 130A ,"Amaddeo, Carmen N.",FA18,63,33,100.0,93.8,6.75,3.28,3.15
MAE,MAE 130A ,"Cai, Shengqiang",WI14,149,71,100.0,85.3,4.75,3.75,3.54
MAE,MAE 130A ,"Cai, Shengqiang",WI16,254,114,97.2,78.7,5.83,3.53,3.34
MAE,MAE 130A ,"Hoger Conn, Anne",SP13,33,13,100.0,100.0,6.04,3.46,2.57
MAE,MAE 130A ,"Hoger Conn, Anne",WI11,270,135,100.0,95.5,7.61,3.27,3.09
MAE,MAE 130A ,"Hoger Conn, Anne",WI12,246,105,95.55,92.83333333333333,7.971666666666667,3.2983333333333333,3.0500000000000003
MAE,MAE 130A ,"Hoger Conn, Anne",WI13,176,74,97.3,95.9,6.53,3.38,3.05
MAE,MAE 130A ,"Hoger Conn, Anne",WI15,222,86,95.1,97.6,6.25,3.53,3.28
MAE,MAE 130A ,"Hoger, Anne",WI09,98,68,94.1,95.6,5.9,3.23,2.99
MAE,MAE 130A ,"Hoger, Anne",WI10,257,75,93.2,89.2,7.75,3.01,2.96
MAE,MAE 130A ,"Loh, Chin Hsiung",FA18,54,23,72.7,9.1,5.23,2.59,3.24
MAE,MAE 130A ,"Lubarda, Marko",S114,32,6,100.0,100.0,9.17,3.67,2.94
MAE,MAE 130A ,"Lubarda, Marko",S117,30,9,100.0,100.0,9.75,3.78,3.61
MAE,MAE 130A ,"Lubarda, Marko",S118,30,12,100.0,100.0,5.95,3.45,3.03
MAE,MAE 130A ,"Lubarda, Marko",S219,20,10,100.0,100.0,5.1,3.4,2.96
MAE,MAE 130A ,"Lubarda, Marko",SP16,49,15,100.0,86.7,5.12,3.36,3.22
MAE,MAE 130A ,"Lubarda, Marko",SP17,49,17,100.0,100.0,6.25,3.82,3.11
MAE,MAE 130A ,"Lubarda, Marko",SP18,52,13,100.0,100.0,5.23,3.3,3.25
MAE,MAE 130A ,"Lubarda, Marko",SP19,68,23,100.0,100.0,4.88,3.62,3.1
MAE,MAE 130A ,"Lubarda, Vlado",FA07,137,90,100.0,100.0,4.82,3.71,3.07
MAE,MAE 130A ,"Lubarda, Vlado",S111,72,39,91.9,98.2,7.43,3.33,2.77
MAE,MAE 130A ,"Lubarda, Vlado",S112,78,24,96.65,100.0,9.5,3.3600000000000003,3.03
MAE,MAE 130A ,"Lubarda, Vlado",S113,54,11,100.0,100.0,7.41,3.4,3.16
MAE,MAE 130A ,"Lubarda, Vlado",WI08,243,135,99.2,100.0,5.47,3.64,2.82
MAE,MAE 130A ,"Lubarda, Vlado",WI09,109,76,94.7,98.7,5.63,3.29,2.59
MAE,MAE 130A ,"Murakami, Hidenori",S115,43,13,100.0,84.6,8.35,3.69,3.17
MAE,MAE 130A ,"Murakami, Hidenori",S116,52,11,100.0,77.8,6.5,2.88,2.88
MAE,MAE 130A ,"Nemat-Nasser, Siavouche",WI17,293,105,98.1,84.3,4.12,3.69,3.53
MAE,MAE 130A ,"Nemat-Nasser, Siavouche",WI18,241,91,92.8,82.7,5.27,3.61,3.02
MAE,MAE 130A ,"Nemat-Nasser, Siavouche",WI19,274,91,95.1,80.0,5.07,3.33,2.98
MAE,MAE 130A ,"Sander, Andrew Christopher",FA13,51,16,100.0,93.3,8.1,3.33,2.69
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA10,180,124,95.9,95.1,7.69,3.35,2.47
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA11,165,113,94.9,90.45,9.684999999999999,3.335,2.49
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA12,51,35,94.1,91.2,8.97,3.41,2.57
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA13,51,11,88.9,44.4,8.5,3.33,2.69
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA14,77,52,90.2,60.8,7.6,3.26,2.85
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA15,70,43,87.8,78.0,8.85,3.26,2.68
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA16,76,55,94.3,84.9,8.27,3.41,2.65
MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA17,67,55,89.1,76.4,8.61,3.33,2.82
MAE,MAE 130B ,"Amaddeo, Carmen N.",WI19,69,30,88.9,92.6,6.36,3.11,3.0
MAE,MAE 130B ,"Bahadori, Mohammad Yousef",S216,46,8,100.0,87.5,9.0,3.75,2.76
MAE,MAE 130B ,"Bazilevs, Yuri",WI16,54,18,76.5,70.6,6.85,3.13,3.14
MAE,MAE 130B ,"Benson, David J",WI15,58,21,90.5,57.1,7.07,3.33,3.01
MAE,MAE 130B ,"Eliasson, Veronica",S118,55,49,93.9,100.0,12.21,3.1,2.82
MAE,MAE 130B ,"Eliasson, Veronica",S219,43,43,93.0,93.0,10.55,2.67,2.39
MAE,MAE 130B ,"Eliasson, Veronica",WI18,67,48,91.15,88.65,9.89,3.0,2.79
MAE,MAE 130B ,"Eliasson, Veronica",WI19,46,46,91.3,93.5,12.63,3.0,2.45
MAE,MAE 130B ,"Friend, James Robert",SP18,174,55,71.2,73.1,9.14,3.06,3.0
MAE,MAE 130B ,"Friend, James Robert",SP19,63,57,87.7,98.2,9.69,2.91,3.14
MAE,MAE 130B ,"Ghazinejad, Maziar",SP19,206,177,96.6,98.9,7.62,3.29,3.13
MAE,MAE 130B ,"Hoger Conn, Anne",FA13,19,3,100.0,100.0,8.5,3.33,2.28
MAE,MAE 130B ,"Hoger Conn, Anne",SP11,237,97,96.9,96.9,7.92,3.24,3.04
MAE,MAE 130B ,"Hoger Conn, Anne",SP12,170,63,89.9,99.0,8.415000000000001,3.21,2.88
MAE,MAE 130B ,"Hoger Conn, Anne",SP13,144,39,92.3,89.7,7.32,3.36,2.83
MAE,MAE 130B ,"Hoger, Anne",SP09,182,103,85.1,92.1,6.89,3.1,2.75
MAE,MAE 130B ,"Hoger, Anne",SP10,200,67,92.4,96.9,7.72,3.2,2.8
MAE,MAE 130B ,"Lubarda, Marko",SP16,154,47,100.0,81.8,6.73,3.12,3.0
MAE,MAE 130B ,"Lubarda, Vlado",S211,59,20,95.0,95.0,11.2,3.05,2.74
MAE,MAE 130B ,"Lubarda, Vlado",S212,45,14,100.0,100.0,12.8,2.775,2.81
MAE,MAE 130B ,"Lubarda, Vlado",S213,38,8,100.0,100.0,10.75,3.38,3.13
MAE,MAE 130B ,"Murakami, Hidenori",S214,20,5,100.0,100.0,7.7,3.8,2.92
MAE,MAE 130B ,"Murakami, Hidenori",SP08,190,92,79.3,55.4,6.76,3.27,3.29
MAE,MAE 130B ,"Murakami, Hidenori",SP14,97,38,83.8,51.4,6.5,3.32,3.19
MAE,MAE 130B ,"Murakami, Hidenori",SP15,141,56,70.9,41.8,8.46,3.31,3.15
MAE,MAE 130B ,"Murakami, Hidenori",SP17,229,66,75.4,44.3,8.17,2.97,3.42
MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI11,182,172,91.8,91.8,9.39,3.15,2.66
MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI12,159,139,94.95,89.2,9.7,3.24,2.62
MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI13,35,32,87.5,78.1,9.38,3.43,2.66
MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI14,43,21,95.0,85.0,8.6,3.4,2.87
MAE,MAE 130C ,"Abi Ghanem, Maroun",S218,22,21,100.0,100.0,8.02,3.43,3.25
MAE,MAE 130C ,"Abi Ghanem, Maroun",S219,23,22,90.9,100.0,5.95,3.36,3.61
MAE,MAE 130C ,"Bahadori, Mohammad Yousef",S213,25,10,80.0,60.0,8.7,3.56,3.03
MAE,MAE 130C ,"Bahadori, Mohammad Yousef",S215,22,8,75.0,100.0,7.0,3.5,2.58
MAE,MAE 130C ,"Bahadori, Mohammad Yousef",S216,29,6,83.3,83.3,12.9,2.67,2.92
MAE,MAE 130C ,"Bazilevs, Yuri",SP14,31,12,81.8,72.7,6.5,3.4,3.27
MAE,MAE 130C ,"Chen, Jiun-Shyan",SP15,21,8,71.4,57.1,9.17,3.43,3.02
MAE,MAE 130C ,"Chen, Jiun-Shyan",SP16,31,9,88.9,100.0,6.25,3.67,3.18
MAE,MAE 130C ,"Krysl, Petr",S214,20,4,100.0,75.0,9.5,3.5,3.23
MAE,MAE 130C ,"Loh, Kenneth J. H.",FA16,49,18,94.1,82.4,8.5,3.41,2.99
MAE,MAE 130C ,"Lubarda, Vlado",FA12,112,40,80.6,77.8,8.5,3.28,2.9
MAE,MAE 130C ,"Lubarda, Vlado",WI10,184,72,75.0,70.8,7.61,3.04,2.84
MAE,MAE 130C ,"Lubarda, Vlado",WI12,309,127,72.55000000000001,72.2,7.755,2.8899999999999997,2.65
MAE,MAE 130C ,"Mosqueda, Gilberto",SP13,29,11,54.5,45.5,7.41,3.09,2.31
MAE,MAE 130C ,"Murakami, Hidenori",FA13,48,13,61.5,69.2,7.27,3.08,3.23
MAE,MAE 130C ,"Murakami, Hidenori",FA14,52,14,85.7,85.7,9.58,3.5,3.23
MAE,MAE 130C ,"Murakami, Hidenori",FA15,48,15,92.9,64.3,7.12,3.38,3.15
MAE,MAE 130C ,"Murakami, Hidenori",WI13,54,28,71.4,60.7,7.57,3.08,3.23
MAE,MAE 130C ,"Murakami, Hidenori",WI14,77,39,97.4,79.5,7.47,3.23,2.91
MAE,MAE 130C ,"Murakami, Hidenori",WI15,70,36,97.1,91.4,6.09,3.51,3.09
MAE,MAE 130C ,"Murakami, Hidenori",WI16,99,48,97.8,91.3,6.08,3.56,3.19
MAE,MAE 130C ,"Murakami, Hidenori",WI17,103,30,90.0,80.0,5.9,3.57,3.14
MAE,MAE 130C ,"Nesterenko, Vitali F",WI08,248,89,76.5,91.9,6.2,3.31,2.93
MAE,MAE 130C ,"Nesterenko, Vitali F",WI18,134,51,75.0,62.5,6.76,2.82,3.2
MAE,MAE 130C ,"Nesterenko, Vitali F",WI19,112,42,74.4,81.6,6.97,3.0,3.25
MAE,MAE 130C ,"Ross, Graham",WI08,81,26,76.0,84.0,5.65,3.35,3.04
MAE,MAE 130C ,"Todd, Michael",SP12,184,73,81.65,81.2,7.3100000000000005,3.045,2.87
MAE,MAE 130C ,"Zhu, Qiang",FA17,82,28,92.3,92.3,4.96,3.38,3.38
MAE,MAE 130C ,"Zhu, Qiang",FA18,114,24,95.7,95.7,6.5,3.39,3.12
MAE,MAE 131A ,"Abi Ghanem, Maroun",SP19,110,90,94.4,85.4,6.57,3.19,3.26
MAE,MAE 131A ,"Bahadori, Mohammad Yousef",FA17,52,16,91.7,83.3,6.68,3.31,3.03
MAE,MAE 131A ,"Bahadori, Mohammad Yousef",FA18,74,26,92.3,88.5,7.88,3.12,2.85
MAE,MAE 131A ,"Bahadori, Mohammad Yousef",WI19,34,12,91.7,100.0,6.0,3.17,3.04
MAE,MAE 131A ,"Cai, Shengqiang",FA13,33,7,85.7,57.1,5.17,3.67,3.18
MAE,MAE 131A ,"Cai, Shengqiang",FA14,24,9,100.0,100.0,6.5,3.71,3.77
MAE,MAE 131A ,"Cai, Shengqiang",FA16,46,16,87.5,75.0,6.36,3.6,3.45
MAE,MAE 131A ,"Ghazinejad, Maziar",S119,42,31,100.0,100.0,7.15,3.3,3.33
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI09,133,75,94.4,92.7,6.825,3.3449999999999998,2.5
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI11,133,87,95.4,89.5,7.81,3.37,2.77
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI12,102,88,91.85,92.5,8.615,3.0949999999999998,2.41
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI14,26,19,78.9,68.4,6.5,3.16,2.96
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI15,42,27,84.6,88.5,6.96,3.42,2.66
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI16,23,13,91.7,83.3,8.5,3.5,2.55
MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI17,54,38,89.2,91.9,7.74,3.73,3.14
MAE,MAE 131A ,"Lubarda, Marko",S218,31,14,100.0,92.9,8.35,3.62,3.15
MAE,MAE 131A ,"Lubarda, Vlado",S211,53,19,100.0,96.15,9.065000000000001,3.355,2.85
MAE,MAE 131A ,"Lubarda, Vlado",S212,53,14,100.0,93.75,10.75,3.4,2.96
MAE,MAE 131A ,"Lubarda, Vlado",SP09,185,126,85.5,85.5,5.55,3.15,2.67
MAE,MAE 131A ,"Lubarda, Vlado",SP10,204,79,92.3,87.2,6.37,3.35,2.92
MAE,MAE 131A ,"Luco, J. Enrique",SP08,90,59,89.7,80.4,6.74,3.04,2.54
MAE,MAE 131A ,"Markenscoff, Xanthippi",SP08,123,79,64.6,17.7,6.63,3.35,2.7
MAE,MAE 131A ,"Murakami, Hidenori",FA11,71,26,96.9,82.5,7.65,3.5949999999999998,2.93
MAE,MAE 131A ,"Murakami, Hidenori",FA12,60,28,96.3,74.1,6.06,3.56,3.12
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",FA09,41,31,90.0,58.1,6.82,2.83,2.83
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",FA15,26,10,100.0,100.0,6.06,3.4,2.9
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP11,219,87,93.0,80.2,6.19,3.15,2.82
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP12,124,53,97.75,83.75,6.35,3.395,3.15
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP13,115,31,100.0,90.3,5.47,3.81,3.28
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP14,112,41,100.0,100.0,5.42,3.79,3.62
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP15,153,58,94.6,87.5,5.59,3.61,3.16
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP16,168,62,93.5,96.7,6.15,3.52,3.41
MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP17,261,69,100.0,98.4,5.91,3.53,2.85
